benchmark,section,cohort_model_path,cell,model,primitive,budget_tokens,depth,task,condition,run,rerun_priority,rerun_reason,summary_marker_errors,summary_failure_lower_bound,trajectory,error_response_details
terminalbench,main,glm47flash,d05__b3k__su-full,hosted_vllm/zai-org/GLM-4.7-Flash,summarization,3000,0.5,path-tracing-reverse,summarization,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/path-tracing-reverse/summarization/run_2/trajectory.json,
terminalbench,main,glm47flash,d05__b3k__su-full,hosted_vllm/zai-org/GLM-4.7-Flash,summarization,3000,0.5,processing-pipeline,summarization,run_2,probable,tb_unverifiable,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/processing-pipeline/summarization/run_2/trajectory.json,
terminalbench,main,glm47flash,d05__b3k__su-full,hosted_vllm/zai-org/GLM-4.7-Flash,summarization,3000,0.5,processing-pipeline,summarization,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/processing-pipeline/summarization/run_3/trajectory.json,
terminalbench,main,glm47flash,d05__b3k__su-full,hosted_vllm/zai-org/GLM-4.7-Flash,summarization,3000,0.5,prove-plus-comm,summarization,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/prove-plus-comm/summarization/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907-1731/details/00771.txt
terminalbench,main,glm47flash,d05__b3k__su-full,hosted_vllm/zai-org/GLM-4.7-Flash,summarization,3000,0.5,prove-plus-comm,summarization,run_3,probable,tb_unverifiable,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/prove-plus-comm/summarization/run_3/trajectory.json,
terminalbench,main,glm47flash,d05__b3k__su-full,hosted_vllm/zai-org/GLM-4.7-Flash,summarization,3000,0.5,pytorch-model-cli.hard,summarization,run_2,probable,tb_unverifiable,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/pytorch-model-cli.hard/summarization/run_2/trajectory.json,
terminalbench,main,glm47flash,d05__b3k__su-full,hosted_vllm/zai-org/GLM-4.7-Flash,summarization,3000,0.5,pytorch-model-cli.hard,summarization,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/pytorch-model-cli.hard/summarization/run_3/trajectory.json,
terminalbench,main,glm47flash,d05__b3k__su-full,hosted_vllm/zai-org/GLM-4.7-Flash,summarization,3000,0.5,qemu-alpine-ssh,summarization,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/qemu-alpine-ssh/summarization/run_1/trajectory.json,
terminalbench,main,glm47flash,d05__b3k__su-full,hosted_vllm/zai-org/GLM-4.7-Flash,summarization,3000,0.5,qemu-startup,summarization,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/qemu-startup/summarization/run_2/trajectory.json,
terminalbench,main,glm47flash,d05__b3k__su-full,hosted_vllm/zai-org/GLM-4.7-Flash,summarization,3000,0.5,qemu-startup,summarization,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/qemu-startup/summarization/run_3/trajectory.json,
terminalbench,main,glm47flash,d05__b3k__su-full,hosted_vllm/zai-org/GLM-4.7-Flash,summarization,3000,0.5,raman-fitting.easy,summarization,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/raman-fitting.easy/summarization/run_3/trajectory.json,
terminalbench,main,glm47flash,d05__b3k__su-full,hosted_vllm/zai-org/GLM-4.7-Flash,summarization,3000,0.5,sanitize-git-repo.hard,summarization,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/sanitize-git-repo.hard/summarization/run_2/trajectory.json,
terminalbench,main,glm47flash,d05__b3k__su-full,hosted_vllm/zai-org/GLM-4.7-Flash,summarization,3000,0.5,sanitize-git-repo.hard,summarization,run_3,probable,tb_unverifiable,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/sanitize-git-repo.hard/summarization/run_3/trajectory.json,
terminalbench,main,glm47flash,d05__b3k__su-full,hosted_vllm/zai-org/GLM-4.7-Flash,summarization,3000,0.5,solana-data,summarization,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/solana-data/summarization/run_2/trajectory.json,
terminalbench,main,glm47flash,d05__b3k__su-full,hosted_vllm/zai-org/GLM-4.7-Flash,summarization,3000,0.5,solana-data,summarization,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/solana-data/summarization/run_3/trajectory.json,
terminalbench,main,glm47flash,d05__b3k__su-full,hosted_vllm/zai-org/GLM-4.7-Flash,summarization,3000,0.5,super-benchmark-upet,summarization,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/super-benchmark-upet/summarization/run_1/trajectory.json,
terminalbench,main,glm47flash,d05__b3k__su-full,hosted_vllm/zai-org/GLM-4.7-Flash,summarization,3000,0.5,swe-bench-astropy-2,summarization,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/swe-bench-astropy-2/summarization/run_3/trajectory.json,
terminalbench,main,glm47flash,d05__b3k__su-full,hosted_vllm/zai-org/GLM-4.7-Flash,summarization,3000,0.5,swe-bench-fsspec,summarization,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/swe-bench-fsspec/summarization/run_1/trajectory.json,
terminalbench,main,glm47flash,d05__b3k__su-full,hosted_vllm/zai-org/GLM-4.7-Flash,summarization,3000,0.5,swe-bench-fsspec,summarization,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/swe-bench-fsspec/summarization/run_2/trajectory.json,
terminalbench,main,glm47flash,d05__b3k__su-full,hosted_vllm/zai-org/GLM-4.7-Flash,summarization,3000,0.5,tmux-advanced-workflow,summarization,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-full/tmux-advanced-workflow/summarization/run_2/trajectory.json,
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,eval-mteb.hard,summarization-partial,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/eval-mteb.hard/summarization-partial/run_1/trajectory.json,
terminalbench,main,glm47flash,d05__b3k__su-partial,hosted_vllm/zai-org/GLM-4.7-Flash,summarization_partial,3000,0.5,prove-plus-comm,summarization-partial,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/d05__b3k__su-partial/prove-plus-comm/summarization-partial/run_2/trajectory.json,
terminalbench,main,glm47flash,di__b3k__trc-ss,hosted_vllm/zai-org/GLM-4.7-Flash,trc_structured_summarize,3000,0.5,cartpole-rl-training,trc-ss,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/cartpole-rl-training/trc-ss/run_3/trajectory.json,
terminalbench,main,glm47flash,di__b3k__trc-ss,hosted_vllm/zai-org/GLM-4.7-Flash,trc_structured_summarize,3000,0.5,crack-7z-hash.hard,trc-ss,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/crack-7z-hash.hard/trc-ss/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907-1731/details/00944.txt
terminalbench,main,glm47flash,di__b3k__trc-ss,hosted_vllm/zai-org/GLM-4.7-Flash,trc_structured_summarize,3000,0.5,decommissioning-service-with-sensitive-data,trc-ss,run_2,probable,tb_unverifiable,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/decommissioning-service-with-sensitive-data/trc-ss/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907-1731/details/00949.txt
terminalbench,main,glm47flash,di__b3k__trc-ss,hosted_vllm/zai-org/GLM-4.7-Flash,trc_structured_summarize,3000,0.5,decommissioning-service-with-sensitive-data,trc-ss,run_3,probable,tb_unverifiable,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/decommissioning-service-with-sensitive-data/trc-ss/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907-1731/details/00950.txt
terminalbench,main,glm47flash,di__b3k__trc-ss,hosted_vllm/zai-org/GLM-4.7-Flash,trc_structured_summarize,3000,0.5,eval-mteb.hard,trc-ss,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/eval-mteb.hard/trc-ss/run_3/trajectory.json,
terminalbench,main,glm47flash,di__b3k__trc-ss,hosted_vllm/zai-org/GLM-4.7-Flash,trc_structured_summarize,3000,0.5,eval-mteb,trc-ss,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/eval-mteb/trc-ss/run_1/trajectory.json,
terminalbench,main,glm47flash,di__b3k__trc-ss,hosted_vllm/zai-org/GLM-4.7-Flash,trc_structured_summarize,3000,0.5,fix-git,trc-ss,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/fix-git/trc-ss/run_2/trajectory.json,
terminalbench,main,glm47flash,di__b3k__trc-ss,hosted_vllm/zai-org/GLM-4.7-Flash,trc_structured_summarize,3000,0.5,git-workflow-hack,trc-ss,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/git-workflow-hack/trc-ss/run_3/trajectory.json,
terminalbench,main,glm47flash,di__b3k__trc-ss,hosted_vllm/zai-org/GLM-4.7-Flash,trc_structured_summarize,3000,0.5,heterogeneous-dates,trc-ss,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/heterogeneous-dates/trc-ss/run_1/trajectory.json,
terminalbench,main,glm47flash,di__b3k__trc-ss,hosted_vllm/zai-org/GLM-4.7-Flash,trc_structured_summarize,3000,0.5,heterogeneous-dates,trc-ss,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/heterogeneous-dates/trc-ss/run_2/trajectory.json,
terminalbench,main,glm47flash,di__b3k__trc-ss,hosted_vllm/zai-org/GLM-4.7-Flash,trc_structured_summarize,3000,0.5,heterogeneous-dates,trc-ss,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/heterogeneous-dates/trc-ss/run_3/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907-1731/details/00972.txt
terminalbench,main,glm47flash,di__b3k__trc-ss,hosted_vllm/zai-org/GLM-4.7-Flash,trc_structured_summarize,3000,0.5,hf-model-inference,trc-ss,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/hf-model-inference/trc-ss/run_3/trajectory.json,
terminalbench,main,glm47flash,di__b3k__trc-ss,hosted_vllm/zai-org/GLM-4.7-Flash,trc_structured_summarize,3000,0.5,incompatible-python-fasttext,trc-ss,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/incompatible-python-fasttext/trc-ss/run_3/trajectory.json,
terminalbench,main,glm47flash,di__b3k__trc-ss,hosted_vllm/zai-org/GLM-4.7-Flash,trc_structured_summarize,3000,0.5,intrusion-detection,trc-ss,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/intrusion-detection/trc-ss/run_1/trajectory.json,
terminalbench,main,glm47flash,di__b3k__trc-ss,hosted_vllm/zai-org/GLM-4.7-Flash,trc_structured_summarize,3000,0.5,intrusion-detection,trc-ss,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/intrusion-detection/trc-ss/run_2/trajectory.json,
terminalbench,main,glm47flash,di__b3k__trc-ss,hosted_vllm/zai-org/GLM-4.7-Flash,trc_structured_summarize,3000,0.5,password-recovery,trc-ss,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/password-recovery/trc-ss/run_1/trajectory.json,
terminalbench,main,glm47flash,di__b3k__trc-ss,hosted_vllm/zai-org/GLM-4.7-Flash,trc_structured_summarize,3000,0.5,password-recovery,trc-ss,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/password-recovery/trc-ss/run_3/trajectory.json,
terminalbench,main,glm47flash,di__b3k__trc-ss,hosted_vllm/zai-org/GLM-4.7-Flash,trc_structured_summarize,3000,0.5,prove-plus-comm,trc-ss,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/prove-plus-comm/trc-ss/run_1/trajectory.json,
terminalbench,main,glm47flash,di__b3k__trc-ss,hosted_vllm/zai-org/GLM-4.7-Flash,trc_structured_summarize,3000,0.5,prove-plus-comm,trc-ss,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/prove-plus-comm/trc-ss/run_2/trajectory.json,
terminalbench,main,glm47flash,di__b3k__trc-ss,hosted_vllm/zai-org/GLM-4.7-Flash,trc_structured_summarize,3000,0.5,qemu-alpine-ssh,trc-ss,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/qemu-alpine-ssh/trc-ss/run_1/trajectory.json,
terminalbench,main,glm47flash,di__b3k__trc-ss,hosted_vllm/zai-org/GLM-4.7-Flash,trc_structured_summarize,3000,0.5,raman-fitting.easy,trc-ss,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/raman-fitting.easy/trc-ss/run_3/trajectory.json,
terminalbench,main,glm47flash,di__b3k__trc-ss,hosted_vllm/zai-org/GLM-4.7-Flash,trc_structured_summarize,3000,0.5,sanitize-git-repo.hard,trc-ss,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/sanitize-git-repo.hard/trc-ss/run_2/trajectory.json,
terminalbench,main,glm47flash,di__b3k__trc-ss,hosted_vllm/zai-org/GLM-4.7-Flash,trc_structured_summarize,3000,0.5,sanitize-git-repo.hard,trc-ss,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/sanitize-git-repo.hard/trc-ss/run_3/trajectory.json,
terminalbench,main,glm47flash,di__b3k__trc-ss,hosted_vllm/zai-org/GLM-4.7-Flash,trc_structured_summarize,3000,0.5,sqlite-with-gcov,trc-ss,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/sqlite-with-gcov/trc-ss/run_1/trajectory.json,
terminalbench,main,glm47flash,di__b3k__trc-ss,hosted_vllm/zai-org/GLM-4.7-Flash,trc_structured_summarize,3000,0.5,sqlite-with-gcov,trc-ss,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/sqlite-with-gcov/trc-ss/run_2/trajectory.json,
terminalbench,main,glm47flash,di__b3k__trc-ss,hosted_vllm/zai-org/GLM-4.7-Flash,trc_structured_summarize,3000,0.5,sqlite-with-gcov,trc-ss,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/sqlite-with-gcov/trc-ss/run_3/trajectory.json,
terminalbench,main,glm47flash,di__b3k__trc-ss,hosted_vllm/zai-org/GLM-4.7-Flash,trc_structured_summarize,3000,0.5,super-benchmark-upet,trc-ss,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/super-benchmark-upet/trc-ss/run_3/trajectory.json,
terminalbench,main,glm47flash,di__b3k__trc-ss,hosted_vllm/zai-org/GLM-4.7-Flash,trc_structured_summarize,3000,0.5,tmux-advanced-workflow,trc-ss,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/tmux-advanced-workflow/trc-ss/run_3/trajectory.json,
terminalbench,main,glm47flash,di__b3k__trc-ss,hosted_vllm/zai-org/GLM-4.7-Flash,trc_structured_summarize,3000,0.5,write-compressor,trc-ss,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/write-compressor/trc-ss/run_2/trajectory.json,
terminalbench,main,glm47flash,di__b3k__trc-su,hosted_vllm/zai-org/GLM-4.7-Flash,trc_summarize,3000,0.5,blind-maze-explorer-5x5,trc-su,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/blind-maze-explorer-5x5/trc-su/run_1/trajectory.json,
terminalbench,main,glm47flash,di__b3k__trc-su,hosted_vllm/zai-org/GLM-4.7-Flash,trc_summarize,3000,0.5,count-dataset-tokens,trc-su,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/count-dataset-tokens/trc-su/run_2/trajectory.json,
terminalbench,main,glm47flash,di__b3k__trc-su,hosted_vllm/zai-org/GLM-4.7-Flash,trc_summarize,3000,0.5,count-dataset-tokens,trc-su,run_3,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/count-dataset-tokens/trc-su/run_3/trajectory.json,
terminalbench,main,glm47flash,di__b3k__trc-su,hosted_vllm/zai-org/GLM-4.7-Flash,trc_summarize,3000,0.5,crack-7z-hash.hard,trc-su,run_1,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/crack-7z-hash.hard/trc-su/run_1/trajectory.json,
terminalbench,main,glm47flash,di__b3k__trc-su,hosted_vllm/zai-org/GLM-4.7-Flash,trc_summarize,3000,0.5,crack-7z-hash.hard,trc-su,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/crack-7z-hash.hard/trc-su/run_2/trajectory.json,
terminalbench,main,glm47flash,di__b3k__trc-su,hosted_vllm/zai-org/GLM-4.7-Flash,trc_summarize,3000,0.5,decommissioning-service-with-sensitive-data,trc-su,run_1,probable,tb_unverifiable,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/decommissioning-service-with-sensitive-data/trc-su/run_1/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907-1731/details/01024.txt
terminalbench,main,glm47flash,di__b3k__trc-su,hosted_vllm/zai-org/GLM-4.7-Flash,trc_summarize,3000,0.5,download-youtube,trc-su,run_2,probable,tb_erasure_possible,0,,/home/ak58925/agentCtx/ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/download-youtube/trc-su/run_2/trajectory.json,/home/ak58925/agentCtx-summarization/results/query-error-audit-20260907-1731/details/01028.txt
