benchmark,section,cohort_model_path,cell,model,primitive,budget_tokens,depth,task,condition,run,rerun_priority,rerun_reason,summary_marker_errors,summary_failure_lower_bound,trajectory,error_response_details,seed_source_section,seed_source_trajectory,seed_archive
swebench,ablation,qwen35b,d05__b20k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,20000,0.5,sympy__sympy-13091,summarization-partial,run_1,priority,summary_failure_accounting,0,4,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b20k__su-partial/sympy__sympy-13091/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/09432.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b20k__su-partial/sympy__sympy-13091/summarization-partial/run_1/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b20k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,20000,0.5,sympy__sympy-13757,summarization-partial,run_3,probable,summary_related_response,0,0,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b20k__su-partial/sympy__sympy-13757/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/09440.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b20k__su-partial/sympy__sympy-13757/summarization-partial/run_3/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b20k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,20000,0.5,sympy__sympy-15345,summarization-partial,run_1,priority,summary_failure_accounting,0,3,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b20k__su-partial/sympy__sympy-15345/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/09455.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b20k__su-partial/sympy__sympy-15345/summarization-partial/run_1/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b20k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,20000,0.5,sympy__sympy-17630,summarization-partial,run_1,priority,summary_failure_accounting,0,22,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b20k__su-partial/sympy__sympy-17630/summarization-partial/run_1/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/09467.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b20k__su-partial/sympy__sympy-17630/summarization-partial/run_1/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b20k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,20000,0.5,sympy__sympy-24066,summarization-partial,run_3,priority,summary_failure_accounting,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b20k__su-partial/sympy__sympy-24066/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/09487.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b20k__su-partial/sympy__sympy-24066/summarization-partial/run_3/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b20k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,20000,0.5,sympy__sympy-24443,summarization-partial,run_3,priority,summary_failure_accounting,0,16,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b20k__su-partial/sympy__sympy-24443/summarization-partial/run_3/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/09490.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b20k__su-partial/sympy__sympy-24443/summarization-partial/run_3/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b20k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,20000,0.5,django__django-11292,summarization-partial,run_2,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b20k__su-partial/django__django-11292/summarization-partial/run_2/trajectory.json,details/09293.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b20k__su-partial/django__django-11292/summarization-partial/run_2/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b20k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,20000,0.5,django__django-11299,summarization-partial,run_1,priority,agentlog_summary_failure,0,3,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b20k__su-partial/django__django-11299/summarization-partial/run_1/trajectory.json,,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b20k__su-partial/django__django-11299/summarization-partial/run_1/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b20k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,20000,0.5,django__django-13964,summarization-partial,run_3,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b20k__su-partial/django__django-13964/summarization-partial/run_3/trajectory.json,details/09323.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b20k__su-partial/django__django-13964/summarization-partial/run_3/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b20k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,20000,0.5,django__django-14580,summarization-partial,run_3,priority,agentlog_summary_failure,0,4,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b20k__su-partial/django__django-14580/summarization-partial/run_3/trajectory.json,details/09328.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b20k__su-partial/django__django-14580/summarization-partial/run_3/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b20k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,20000,0.5,scikit-learn__scikit-learn-10908,summarization-partial,run_3,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b20k__su-partial/scikit-learn__scikit-learn-10908/summarization-partial/run_3/trajectory.json,details/09366.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b20k__su-partial/scikit-learn__scikit-learn-10908/summarization-partial/run_3/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b20k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,20000,0.5,scikit-learn__scikit-learn-11310,summarization-partial,run_1,priority,agentlog_summary_failure,0,5,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b20k__su-partial/scikit-learn__scikit-learn-11310/summarization-partial/run_1/trajectory.json,details/09367.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b20k__su-partial/scikit-learn__scikit-learn-11310/summarization-partial/run_1/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b20k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,20000,0.5,sympy__sympy-13091,summarization-partial,run_3,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b20k__su-partial/sympy__sympy-13091/summarization-partial/run_3/trajectory.json,details/09434.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b20k__su-partial/sympy__sympy-13091/summarization-partial/run_3/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b20k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,20000,0.5,sympy__sympy-13757,summarization-partial,run_1,priority,agentlog_summary_failure,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b20k__su-partial/sympy__sympy-13757/summarization-partial/run_1/trajectory.json,details/09438.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b20k__su-partial/sympy__sympy-13757/summarization-partial/run_1/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b20k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,20000,0.5,sympy__sympy-17630,summarization-partial,run_3,priority,agentlog_summary_failure,0,7,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b20k__su-partial/sympy__sympy-17630/summarization-partial/run_3/trajectory.json,,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b20k__su-partial/sympy__sympy-17630/summarization-partial/run_3/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,d05__b20k__su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,summarization_partial,20000,0.5,sympy__sympy-24066,summarization-partial,run_2,priority,agentlog_summary_failure,0,3,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/d05__b20k__su-partial/sympy__sympy-24066/summarization-partial/run_2/trajectory.json,details/09486.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/d05__b20k__su-partial/sympy__sympy-24066/summarization-partial/run_2/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__otrc-ss-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,online_trc_structured_summarize_partial,10000,0.5,django__django-11299,otrc-ss-partial,run_1,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__otrc-ss-partial/django__django-11299/otrc-ss-partial/run_1/trajectory.json,details/09660.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__otrc-ss-partial/django__django-11299/otrc-ss-partial/run_1/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__otrc-ss-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,online_trc_structured_summarize_partial,10000,0.5,django__django-13012,otrc-ss-partial,run_1,priority,agentlog_summary_failure,0,4,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__otrc-ss-partial/django__django-13012/otrc-ss-partial/run_1/trajectory.json,details/09686.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__otrc-ss-partial/django__django-13012/otrc-ss-partial/run_1/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__otrc-ss-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,online_trc_structured_summarize_partial,10000,0.5,django__django-13012,otrc-ss-partial,run_3,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__otrc-ss-partial/django__django-13012/otrc-ss-partial/run_3/trajectory.json,details/09688.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__otrc-ss-partial/django__django-13012/otrc-ss-partial/run_3/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__otrc-ss-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,online_trc_structured_summarize_partial,10000,0.5,scikit-learn__scikit-learn-11310,otrc-ss-partial,run_1,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__otrc-ss-partial/scikit-learn__scikit-learn-11310/otrc-ss-partial/run_1/trajectory.json,details/09751.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__otrc-ss-partial/scikit-learn__scikit-learn-11310/otrc-ss-partial/run_1/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__otrc-ss-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,online_trc_structured_summarize_partial,10000,0.5,scikit-learn__scikit-learn-11310,otrc-ss-partial,run_3,priority,agentlog_summary_failure,0,8,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__otrc-ss-partial/scikit-learn__scikit-learn-11310/otrc-ss-partial/run_3/trajectory.json,details/09753.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__otrc-ss-partial/scikit-learn__scikit-learn-11310/otrc-ss-partial/run_3/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__otrc-ss-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,online_trc_structured_summarize_partial,10000,0.5,scikit-learn__scikit-learn-13328,otrc-ss-partial,run_1,probable,agentlog_uncorroborated,0,,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__otrc-ss-partial/scikit-learn__scikit-learn-13328/otrc-ss-partial/run_1/trajectory.json,details/09774.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__otrc-ss-partial/scikit-learn__scikit-learn-13328/otrc-ss-partial/run_1/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__otrc-ss-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,online_trc_structured_summarize_partial,10000,0.5,scikit-learn__scikit-learn-13779,otrc-ss-partial,run_2,priority,agentlog_summary_failure,0,6,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__otrc-ss-partial/scikit-learn__scikit-learn-13779/otrc-ss-partial/run_2/trajectory.json,details/09783.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__otrc-ss-partial/scikit-learn__scikit-learn-13779/otrc-ss-partial/run_2/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__otrc-ss-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,online_trc_structured_summarize_partial,10000,0.5,scikit-learn__scikit-learn-26323,otrc-ss-partial,run_2,priority,agentlog_summary_failure,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__otrc-ss-partial/scikit-learn__scikit-learn-26323/otrc-ss-partial/run_2/trajectory.json,details/09827.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__otrc-ss-partial/scikit-learn__scikit-learn-26323/otrc-ss-partial/run_2/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__otrc-ss-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,online_trc_structured_summarize_partial,10000,0.5,sympy__sympy-15345,otrc-ss-partial,run_3,priority,agentlog_summary_failure,0,38,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__otrc-ss-partial/sympy__sympy-15345/otrc-ss-partial/run_3/trajectory.json,,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__otrc-ss-partial/sympy__sympy-15345/otrc-ss-partial/run_3/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__otrc-su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,online_trc_summarize_partial,10000,0.5,django__django-11292,otrc-su-partial,run_1,priority,summary_failure_accounting,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__otrc-su-partial/django__django-11292/otrc-su-partial/run_1/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/09932.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__otrc-su-partial/django__django-11292/otrc-su-partial/run_1/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__otrc-su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,online_trc_summarize_partial,10000,0.5,django__django-11292,otrc-su-partial,run_3,priority,summary_failure_accounting,0,18,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__otrc-su-partial/django__django-11292/otrc-su-partial/run_3/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/09933.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__otrc-su-partial/django__django-11292/otrc-su-partial/run_3/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__otrc-su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,online_trc_summarize_partial,10000,0.5,django__django-11299,otrc-su-partial,run_1,priority,summary_failure_accounting,0,10,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__otrc-su-partial/django__django-11299/otrc-su-partial/run_1/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/09934.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__otrc-su-partial/django__django-11299/otrc-su-partial/run_1/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__otrc-su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,online_trc_summarize_partial,10000,0.5,django__django-11299,otrc-su-partial,run_2,priority,summary_failure_accounting,0,2,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__otrc-su-partial/django__django-11299/otrc-su-partial/run_2/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/09935.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__otrc-su-partial/django__django-11299/otrc-su-partial/run_2/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__otrc-su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,online_trc_summarize_partial,10000,0.5,django__django-11299,otrc-su-partial,run_3,priority,summary_failure_accounting,0,1,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__otrc-su-partial/django__django-11299/otrc-su-partial/run_3/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/09936.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__otrc-su-partial/django__django-11299/otrc-su-partial/run_3/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
swebench,ablation,qwen35b,di__b10k__otrc-su-partial,hosted_vllm/Qwen/Qwen3.5-35B-A3B,online_trc_summarize_partial,10000,0.5,django__django-12273,otrc-su-partial,run_1,probable,summary_related_response,0,0,/home/ak58925/agentCtx/ICLR_results/swebench/ablation/qwen35b/di__b10k__otrc-su-partial/django__django-12273/otrc-su-partial/run_1/trajectory.json,/home/ak58925/agentCtx/archives/summary-bug-audit-20260907_185802_CDT/audit-swebench/details/09947.txt,main,/home/ak58925/agentCtx/ICLR_results/swebench/main/qwen35b/di__b10k__otrc-su-partial/django__django-12273/otrc-su-partial/run_1/trajectory.json,swebench_summary_bug_remaining_20260908_162042_CDT
